Address,City,State,Zip,Price,Num Bedrooms,Num Bathrooms
"1036 N Avenue 50, Los Angeles","CA','addressForURL':'1036-N-Avenue-50-Los-Angeles-CA-90042','streetNumber':'1036','dmaId':31,'hasPhotos':true,'numPhotos':19,'numBathrooms':3,'numBedrooms':3,'openHomeText':'Mar 6, 2pm-5pm','picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.83\/2\/8\/1\/6\/picture-uh=e4dd9613413805fd30f0df762b40e7-ps=28161c26319bc56195df1e8b7a8a9ec.jpg','price':729000,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=34.11784%2C-118.20668&signature=pqDrM-5Mr5rFHxSFFMAh5-CjuLA=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=34.11784%2C-118.20668&signature=FNcjPiEKYMXVsAugPpgoFJrqn8g=','seoAddressDisplay':'1036 N Avenue 50, Los Angeles,","CA","90042","729000","3","3"
"West 75th Street, Los Angeles","CA','addressForURL':'-W-75th-St-Los-Angeles-CA-90043','streetNumber':null,'dmaId':31,'hasPhotos':false,'numPhotos':0,'numBathrooms':2,'numBedrooms':3,'openHomeText':null,'picPath':null,'price':429999,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=33.971786%2C-118.27609&signature=j8NoLm-Vt-Sq61jDAkmSmNtHw0M=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=33.971786%2C-118.27609&signature=cgoJRfoapLm-zMU67D5fAPGGI1A=','seoAddressDisplay':' West 75th Street, Los Angeles,","CA","90043","429999","3","2"
"2431 San Marco Drive, Los Angeles","CA','addressForURL':'2431-San-Marco-Dr-Los-Angeles-CA-90068','streetNumber':'2431','dmaId':31,'hasPhotos':true,'numPhotos':9,'numBathrooms':3,'numBedrooms':3,'openHomeText':null,'picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.80\/9\/7\/1\/2\/picture-uh=83e257102da58888f9f2939f7ba1fdfe-ps=9712284ebde3ef933c368727ab644eaf.jpg','price':1299000,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=34.115265%2C-118.331566&signature=h2kKwo_VXW9zcs5NuQhTbp_Ogjc=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=34.115265%2C-118.331566&signature=NRwRyu9YziL3syneqCN0gIlBKUs=','seoAddressDisplay':'2431 San Marco Drive, Los Angeles,","CA","90068","1299000","3","3"
"1315 Casiano Road, Los Angeles","CA','addressForURL':'1315-Casiano-Rd-Los-Angeles-CA-90049','streetNumber':'1315','dmaId':31,'hasPhotos':false,'numPhotos':0,'numBathrooms':3,'numBedrooms':5,'openHomeText':null,'picPath':null,'price':2695000,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=34.086433%2C-118.47212&signature=8ChrgtbVH4Xkg8JBPm5OlXSOzVE=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=34.086433%2C-118.47212&signature=0HyVUjqc8tO_EV973YAxPFLe_Qo=','seoAddressDisplay':'1315 Casiano Road, Los Angeles,","CA","90049","2695000","5","3"
"10539 Lindbrook Drive, Los Angeles","CA','addressForURL':'10539-Lindbrook-Dr-Los-Angeles-CA-90024','streetNumber':'10539','dmaId':31,'hasPhotos':false,'numPhotos':0,'numBathrooms':4,'numBedrooms':5,'openHomeText':null,'picPath':null,'price':4950000,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=34.064102%2C-118.43402&signature=jMps00ifuRbG5y8AK3IB_Qnqw-k=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=34.064102%2C-118.43402&signature=s07javMBRTzT0z2HqgZuxCverzI=','seoAddressDisplay':'10539 Lindbrook Drive, Los Angeles,","CA","90024","4950000","5","4"
"3959 Paige Street, Los Angeles","CA','addressForURL':'3959-Paige-St-Los-Angeles-CA-90031','streetNumber':'3959','dmaId':31,'hasPhotos':false,'numPhotos':0,'numBathrooms':3,'numBedrooms':3,'openHomeText':'Mar 5, 1pm-4pm','picPath':null,'price':899999,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=34.09444%2C-118.199486&signature=ooLpg486yDgljX0c5g8YsS80XQQ=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=34.09444%2C-118.199486&signature=QkgwMoR6Z_Iny79oJLH3TVZZPso=','seoAddressDisplay':'3959 Paige Street, Los Angeles,","CA","90031","899999","3","3"
"12381 Ridge Circle, Los Angeles","CA','addressForURL':'12381-Ridge-Cir-Los-Angeles-CA-90049','streetNumber':'12381','dmaId':31,'hasPhotos':true,'numPhotos':38,'numBathrooms':4,'numBedrooms':4,'openHomeText':null,'picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.83\/8\/6\/8\/3\/picture-uh=1f38f8118b4fed9da1b8ce86d5638068-ps=8683a86c8eb71ac0a66126b915aeaad4.jpg','price':1749000,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=34.10804%2C-118.48513&signature=Vm_2kjNm-1RWhf5wz8AlCfGQKn8=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=34.10804%2C-118.48513&signature=qSt6lr30TF2_pqcUyWG9S6TKSRo=','seoAddressDisplay':'12381 Ridge Circle, Los Angeles,","CA","90049","1749000","4","4"
"8100 Regis Way, Los Angeles","CA','addressForURL':'8100-Regis-Way-Los-Angeles-CA-90045','streetNumber':'8100','dmaId':31,'hasPhotos':true,'numPhotos':10,'numBathrooms':1,'numBedrooms':3,'openHomeText':'Mar 6, 1pm-4pm','picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.83\/b\/1\/b\/6\/picture-uh=e82bd5c5fedd354b3beb419f93ee27a9-ps=b1b6c817b37492e7d84badaddefe15c.jpg','price':919000,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=33.964516%2C-118.41437&signature=twkq-yP3DUHXCDM05rsQNIjw85o=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=33.964516%2C-118.41437&signature=QcQouzZoEantWA50lMPyOSr9sxY=','seoAddressDisplay':'8100 Regis Way, Los Angeles,","CA","90045","919000","3","1"
"3056 Arrowhead Drive, Los Angeles","CA','addressForURL':'3056-Arrowhead-Dr-Los-Angeles-CA-90068','streetNumber':'3056','dmaId':31,'hasPhotos':true,'numPhotos':24,'numBathrooms':3,'numBedrooms':5,'openHomeText':null,'picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.83\/e\/d\/7\/2\/picture-uh=65131bc15ca77a2b1dba84a2d778ed-ps=ed72754233b01712c77d2c8574a4850.jpg','price':1600000,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=34.124985%2C-118.32708&signature=E2eq1nd_AWDHDdz-oiqABlTmJR0=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=34.124985%2C-118.32708&signature=LPF2i-GHR2Zfr3_8ki5NqVfQipw=','seoAddressDisplay':'3056 Arrowhead Drive, Los Angeles,","CA","90068","1600000","5","3"
"1336 North Occidental Boulevard, Los Angeles","CA','addressForURL':'1336-N-Occidental-Blvd-Los-Angeles-CA-90026','streetNumber':'1336','dmaId':31,'hasPhotos':true,'numPhotos':42,'numBathrooms':2,'numBedrooms':2,'openHomeText':'Mar 5, 2pm-4pm','picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.83\/9\/5\/2\/2\/picture-uh=11f4fb9f984f6eb9af4dbbee12b1ab-ps=95229d5c528efd2c3ddd57e8db5c6460.jpg','price':795000,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=34.08369%2C-118.27043&signature=Rx9bxeXK7sc-Ixgvqw_txn8ipx8=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=34.08369%2C-118.27043&signature=aA0v9_Iu2qViB3HL0QDdgmzxxkM=','seoAddressDisplay':'1336 North Occidental Boulevard, Los Angeles,","CA","90026","795000","2","2"
"11965 Dorothy Street, Los Angeles","CA','addressForURL':'11965-Dorothy-St-Los-Angeles-CA-90049','streetNumber':'11965','dmaId':31,'hasPhotos':true,'numPhotos':11,'numBathrooms':2,'numBedrooms':3,'openHomeText':null,'picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.83\/2\/2\/9\/3\/picture-uh=3e5892c289b244da9490ee951624b6cd-ps=2293c32f581237b0f3d7d11bc795bbc1.jpg','price':1749000,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=34.049572%2C-118.470184&signature=vzP53wvusVF-zJMhtIpd8zHEYkc=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=34.049572%2C-118.470184&signature=sDVgmdPBEN2PqkkXT_dxOAppdi0=','seoAddressDisplay':'11965 Dorothy Street, Los Angeles,","CA","90049","1749000","3","2"
"4701 Don Miguel Drive, Los Angeles","CA','addressForURL':'4701-Don-Miguel-Dr-Los-Angeles-CA-90008','streetNumber':'4701','dmaId':31,'hasPhotos':true,'numPhotos':52,'numBathrooms':2,'numBedrooms':3,'openHomeText':'Mar 6, 1pm-4pm','picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.83\/a\/0\/2\/7\/picture-uh=e98421c0ed129dd03a52e5efebd020-ps=a02794f65628517cd98a12ca8d082eb.jpg','price':849000,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=34.003708%2C-118.357635&signature=GWPnjehYnCdfNeGtgbMll1HSDss=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=34.003708%2C-118.357635&signature=1UJJ_Xg0V2DnQXU4Fy5FOazWRxM=','seoAddressDisplay':'4701 Don Miguel Drive, Los Angeles,","CA","90008","849000","3","2"
"1237 South Herbert Avenue, Los Angeles","CA','addressForURL':'1237-S-Herbert-Ave-Los-Angeles-CA-90023','streetNumber':'1237','dmaId':31,'hasPhotos':true,'numPhotos':18,'numBathrooms':1,'numBedrooms':3,'openHomeText':'Mar 5, 11am-4pm','picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.83\/5\/3\/1\/1\/picture-uh=cfd363d4694ab7a9878756adcf05baa-ps=531185e67f91449f9b36efc239c5a33d.jpg','price':410000,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=34.01781%2C-118.184074&signature=tIizz6BpuBgbPgnp2SP1t3zvOQk=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=34.01781%2C-118.184074&signature=zH-XDpCTFLzrrArijd-NLWSbpAM=','seoAddressDisplay':'1237 South Herbert Avenue, Los Angeles,","CA","90023","410000","3","1"
"1954 Comstock Avenue, Los Angeles","CA','addressForURL':'1954-Comstock-Ave-Los-Angeles-CA-90025','streetNumber':'1954','dmaId':31,'hasPhotos':true,'numPhotos':17,'numBathrooms':2,'numBedrooms':2,'openHomeText':'Mar 6, 1pm-4pm','picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.83\/b\/e\/f\/f\/picture-uh=1d4bcc66eeecfce2c670bb4fb6ab89a-ps=beff0a08130ef7d8b2acb2626334c9.jpg','price':1295000,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=34.05415%2C-118.42116&signature=tVAOpeF042zg6gPcfe3hfZOO1tU=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=34.05415%2C-118.42116&signature=OhFxJa_FvzFUe4J2iFq1ubFdezk=','seoAddressDisplay':'1954 Comstock Avenue, Los Angeles,","CA","90025","1295000","2","2"
"6732 Hillpark Drive #405, Los Angeles","CA','addressForURL':'6732-Hillpark-Dr-405-Los-Angeles-CA-90068','streetNumber':'6732','dmaId':31,'hasPhotos':true,'numPhotos':31,'numBathrooms':2,'numBedrooms':2,'openHomeText':'Mar 6, 1pm-4pm','picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.83\/f\/e\/e\/9\/picture-uh=1292fe16b4e35f273fc7be6360f673-ps=fee9ec892a4a8e80be39b7db6b9b9f8b.jpg','price':499000,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=34.117332%2C-118.339645&signature=N8aYvi3HSZ12ZLBp6g322gfzfec=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=34.117332%2C-118.339645&signature=TPDmdAKr9Kv0fzbsaWTkvKIK76Q=','seoAddressDisplay':'6732 Hillpark Drive #405, Los Angeles,","CA","90068","499000","2","2"
"330 East Century Boulevard, Los Angeles","CA','addressForURL':'330-E-Century-Blvd-Los-Angeles-CA-90003','streetNumber':'330','dmaId':31,'hasPhotos':true,'numPhotos':22,'numBathrooms':1,'numBedrooms':2,'openHomeText':null,'picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.83\/1\/8\/b\/3\/picture-uh=1a40822abb35828cf23b34c221c2d5-ps=18b3e8872ffb24b93b395f41b9fda18.jpg','price':249000,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=33.945324%2C-118.26842&signature=-is5aMoapTsHwmQVP5SH49bHDf0=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=33.945324%2C-118.26842&signature=Nl82a-3o-AFzUrnoi0oaieGkRas=','seoAddressDisplay':'330 East Century Boulevard, Los Angeles,","CA","90003","249000","2","1"
