Address,City,State,Zip,Price,Num Bedrooms,Num Bathrooms
"22 Arthur Drive, Albany","NY','addressForURL':'22-Arthur-Dr-Albany-NY-12208','streetNumber':'22','dmaId':110,'hasPhotos':true,'numPhotos':25,'numBathrooms':0,'numBedrooms':2,'openHomeText':null,'picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.83\/1\/2\/2\/5\/picture-uh=e47a76ee29803fa6b216f6415a3c84-ps=1225d0778e3c757121e4c6fe68f961d7.jpg','price':158900,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=42.652%2C-73.80504&signature=iQhQrVa3XLUFSHi0zr2YVJ6KKS4=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=42.652%2C-73.80504&signature=Zp5-cyDVYntcjMa9wqlgNhzLFJU=','seoAddressDisplay':'22 Arthur Drive, Albany,","NY","12208","158900","2","0"
"156 Terrace Avenue, Albany","NY','addressForURL':'156-Terrace-Ave-Albany-NY-12203','streetNumber':'156','dmaId':110,'hasPhotos':true,'numPhotos':24,'numBathrooms':2,'numBedrooms':3,'openHomeText':null,'picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.83\/f\/c\/3\/b\/picture-uh=345c2a3297d93ee7da63e9158bbf9f-ps=fc3b686ea1d2ff354ca3f9e46ae9b09a.jpg','price':149900,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=42.673603%2C-73.79536&signature=fSS7pdNB4pZNWwB1yIJXIVJX4XE=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=42.673603%2C-73.79536&signature=TqGmKTQspJXQp3YXnDJU_38RZaM=','seoAddressDisplay':'156 Terrace Avenue, Albany,","NY","12203","149900","3","2"
"37 Cardinal Avenue, Albany","NY','addressForURL':'37-Cardinal-Ave-Albany-NY-12208','streetNumber':'37','dmaId':110,'hasPhotos':true,'numPhotos':25,'numBathrooms':2,'numBedrooms':3,'openHomeText':null,'picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.83\/5\/3\/5\/9\/picture-uh=8f5fc72726ff85bb37d0a82255816c8-ps=5359d9fb55a55c4c9e6340786cde33ec.jpg','price':179900,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=42.652653%2C-73.79698&signature=fx6HukEHi1ISCpsW81VSW7xOWUE=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=42.652653%2C-73.79698&signature=dywx9mLAIh3E6kS2atkAy50I5uE=','seoAddressDisplay':'37 Cardinal Avenue, Albany,","NY","12208","179900","3","2"
"323 Livingston Avenue, Albany","NY','addressForURL':'323-Livingston-Ave-Albany-NY-12206','streetNumber':'323','dmaId':110,'hasPhotos':true,'numPhotos':2,'numBathrooms':0,'numBedrooms':6,'openHomeText':null,'picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.82\/8\/c\/a\/3\/picture-uh=964ead93cf19d7ea5a77bd7d1d7d0c5-ps=8ca32391dd01f9acb96caf2fc37cec0.jpg','price':27900,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=42.664463%2C-73.75937&signature=Wvtb6vRTmDBRtqGkbiPZ7jCBpyM=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=42.664463%2C-73.75937&signature=9wC8EnFPeX25QI4IR0IXoOEf8dE=','seoAddressDisplay':'323 Livingston Avenue, Albany,","NY","12206","27900","6","0"
"54 Ryckman Avenue, Albany","NY','addressForURL':'54-Ryckman-Ave-Albany-NY-12208','streetNumber':'54','dmaId':110,'hasPhotos':true,'numPhotos':18,'numBathrooms':0,'numBedrooms':3,'openHomeText':'Mar 6, 2pm-4pm','picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.82\/d\/e\/b\/2\/picture-uh=40d591bef18eb5d29e6a95ef7852e32-ps=deb2da6c387840d1e7ba7244a7121e.jpg','price':159000,'priceChange':6000,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=42.66079%2C-73.79122&signature=vFeDipx1ZqTRUqrhGJr0NWFFw-o=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=42.66079%2C-73.79122&signature=VjFzMJw5tTpNE4z79dUB0m7wuYE=','seoAddressDisplay':'54 Ryckman Avenue, Albany,","NY","12208","159000","3","0"
"64 Rooney Avenue, Albany","NY','addressForURL':'64-Rooney-Ave-Albany-NY-12205','streetNumber':'64','dmaId':110,'hasPhotos':true,'numPhotos':8,'numBathrooms':1,'numBedrooms':3,'openHomeText':null,'picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.82\/1\/3\/c\/7\/picture-uh=518f5d936427aad4d1513e62aad28a-ps=13c7641b97c5a17f38a96afd4e861010.jpg','price':25000,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=42.713287%2C-73.820694&signature=VbH6SQaIIMchh5cR55lPtq4XwLE=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=42.713287%2C-73.820694&signature=LVSz0--YORHL4A65Wrz6DO_VIMk=','seoAddressDisplay':'64 Rooney Avenue, Albany,","NY","12205","25000","3","1"
"1 Holmes Court, Albany","NY','addressForURL':'1-Holmes-Ct-Albany-NY-12209','streetNumber':'1','dmaId':110,'hasPhotos':true,'numPhotos':26,'numBathrooms':1,'numBedrooms':3,'openHomeText':null,'picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.82\/5\/7\/9\/d\/picture-uh=59cdb3722d601ca7dcd6b4f267a476e-ps=579d1b105caabb1ecdeebeea8eb1f97e.jpg','price':89900,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=42.642162%2C-73.79049&signature=BKJiNaxRuhbxGJigVkATwDJkzns=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=42.642162%2C-73.79049&signature=72dFTzGYUP6EVt9xz_OHbOrirU0=','seoAddressDisplay':'1 Holmes Court, Albany,","NY","12209","89900","3","1"
"1 Chestnut Hill Road South, Albany","NY','addressForURL':'1-Chestnut-Hill-Rd-S-Albany-NY-12211','streetNumber':'1','dmaId':110,'hasPhotos':true,'numPhotos':24,'numBathrooms':4,'numBedrooms':5,'openHomeText':null,'picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.83\/9\/e\/4\/1\/picture-uh=c96075258f6b704c55c56ad0fe90d774-ps=9e412ba12d67b182dc59a4c13fdb51.jpg','price':175000,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=42.701504%2C-73.75557&signature=i6fOAOToLoCMuKfyH3cBB6GoqyU=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=42.701504%2C-73.75557&signature=G88-1XCSKcmllz55AExE5keaod0=','seoAddressDisplay':'1 Chestnut Hill Road South, Albany,","NY","12211","175000","5","4"
"42 West Erie Street, Albany","NY','addressForURL':'42-W-Erie-St-Albany-NY-12208','streetNumber':'42','dmaId':110,'hasPhotos':true,'numPhotos':25,'numBathrooms':2,'numBedrooms':3,'openHomeText':null,'picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.81\/5\/4\/6\/7\/picture-uh=017aba3a2b2a143f03c10875f4b-ps=5467d777127050b44d1f40e844337c60.jpg','price':159900,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=42.656734%2C-73.792946&signature=QsA5n0taDFCRYF6K5zyl6dITXzQ=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=42.656734%2C-73.792946&signature=OpIqxx6Eawuxe-PS8LWMhzS1tCA=','seoAddressDisplay':'42 West Erie Street, Albany,","NY","12208","159900","3","2"
"27 Briar Avenue, Albany","NY','addressForURL':'27-Briar-Ave-Albany-NY-12203','streetNumber':'27','dmaId':110,'hasPhotos':true,'numPhotos':18,'numBathrooms':1,'numBedrooms':3,'openHomeText':null,'picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.81\/5\/4\/e\/0\/picture-uh=eaeaf91fa4de542c72991bf12e25a7-ps=54e0dbade63ecbd3dccce5b7b865269.jpg','price':149900,'priceChange':5000,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=42.667484%2C-73.82081&signature=CYEZpBuI5U-bFwRSqSHl7KODkp4=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=42.667484%2C-73.82081&signature=6hipDaRWXyMbVu_uH-qbDiTD8YQ=','seoAddressDisplay':'27 Briar Avenue, Albany,","NY","12203","149900","3","1"
"421 1st Street, Albany","NY','addressForURL':'421-1st-St-Albany-NY-12206','streetNumber':'421','dmaId':110,'hasPhotos':true,'numPhotos':13,'numBathrooms':2,'numBedrooms':4,'openHomeText':null,'picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.82\/d\/c\/5\/4\/picture-uh=8d1231c1a744b0af8286acbbb8b330f8-ps=dc5420ed4db2f272bb269811d3e82f.jpg','price':29500,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=42.665863%2C-73.767784&signature=t8IgEuJE49Jav-NO5L2Q8KWeRTA=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=42.665863%2C-73.767784&signature=6cinnpGyjTnacsBBYv4U4OLMoXA=','seoAddressDisplay':'421 1st Street, Albany,","NY","12206","29500","4","2"
"11 Woodridge Drive, Albany","NY','addressForURL':'11-Woodridge-Dr-Albany-NY-12211','streetNumber':'11','dmaId':110,'hasPhotos':true,'numPhotos':25,'numBathrooms':3,'numBedrooms':4,'openHomeText':'Mar 6, 1pm-3pm','picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.82\/5\/6\/2\/c\/picture-uh=56ca945b0d976f73e9610c9c6a395a8-ps=562ce032745916bcb4367b8895a06a.jpg','price':369900,'priceChange':4000,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=42.712906%2C-73.784706&signature=_j17Mksn0ERwiu-L2-34lF3wgpk=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=42.712906%2C-73.784706&signature=SmQeODCaQU6gnGg05IpHbTooaxA=','seoAddressDisplay':'11 Woodridge Drive, Albany,","NY","12211","369900","4","3"
"2 Tremont Street, Albany","NY','addressForURL':'2-Tremont-St-Albany-NY-12205','streetNumber':'2','dmaId':110,'hasPhotos':true,'numPhotos':19,'numBathrooms':2,'numBedrooms':3,'openHomeText':null,'picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.82\/1\/d\/c\/5\/picture-uh=c666311c2df5121f48077cc5c395f60-ps=1dc5898c797ee78e43491126471d68e9.jpg','price':149900,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=42.685326%2C-73.79713&signature=n_q64EWYybtlIC366NlGy3h5Fac=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=42.685326%2C-73.79713&signature=qXh-6mRg5HUyoFfunRwXnI9-sP0=','seoAddressDisplay':'2 Tremont Street, Albany,","NY","12205","149900","3","2"
"43 Sparkill Avenue, Albany","NY','addressForURL':'43-Sparkill-Ave-Albany-NY-12209','streetNumber':'43','dmaId':110,'hasPhotos':true,'numPhotos':6,'numBathrooms':2,'numBedrooms':3,'openHomeText':null,'picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.82\/e\/4\/9\/9\/picture-uh=317a2bcb76deeafba7f12922ae6ea569-ps=e4996b3d8468b7f30fe8b3bfe7e6225.jpg','price':64900,'priceChange':5000,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=42.637302%2C-73.78487&signature=ls93iWm05qtyJEBguQhSEVVJ8Xs=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=42.637302%2C-73.78487&signature=gZULMe-2nEpJD0eDkz1HzGe0dqM=','seoAddressDisplay':'43 Sparkill Avenue, Albany,","NY","12209","64900","3","2"
"11 McDonald Road, Albany","NY','addressForURL':'11-McDonald-Rd-Albany-NY-12209','streetNumber':'11','dmaId':110,'hasPhotos':true,'numPhotos':15,'numBathrooms':1,'numBedrooms':3,'openHomeText':'Mar 6, 12pm-2pm','picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.82\/d\/1\/c\/c\/picture-uh=c2372e354e06c1269c05710f5d88fad-ps=d1ccce3db278f8ec14bfd8795cef3.jpg','price':128900,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=42.641045%2C-73.78927&signature=NW-QVKpZnmhG7G4cIMA2kIpFiRU=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=42.641045%2C-73.78927&signature=ofTJFr_rziow6spGsIRwcmP0LDo=','seoAddressDisplay':'11 McDonald Road, Albany,","NY","12209","128900","3","1"
"109 Winnie Street, Albany","NY','addressForURL':'109-Winnie-St-Albany-NY-12208','streetNumber':'109','dmaId':110,'hasPhotos':true,'numPhotos':7,'numBathrooms':1,'numBedrooms':4,'openHomeText':null,'picPath':'http:\/\/thumbs.trulia-cdn.com\/pictures\/thumbs_3\/ps.81\/a\/c\/3\/a\/picture-uh=7e3964da77101fb258d21fa227a9f5c1-ps=ac3adf5233b0892514ff8e22e26f7a1d.jpg','price':149900,'priceChange':null,'status':'For Sale','typeDisplay':'Single-Family Home','satelliteImage':'http:\/\/maps.googleapis.com\/maps\/api\/staticmap?client=gme-truliainc&zoom=18&size=250x167&maptype=satellite&sensor=false&center=42.65812%2C-73.80177&signature=SME1aJaWT-6Nfe7uFaVdeV3SJzk=','streetviewImage':'http:\/\/maps.googleapis.com\/maps\/api\/streetview?client=gme-truliainc&size=250x167&sensor=false&location=42.65812%2C-73.80177&signature=8NcAbFxwiebCb_SWRBB9ivwOO1I=','seoAddressDisplay':'109 Winnie Street, Albany,","NY","12208","149900","4","1"
